% Model,transient_real_pressure.mph,
% Version,COMSOL 6.3.0.290,
% Date,"Mar 20 2025, 17:02",
% Table,探针�?1 - ,
% 时间 (s),"总声�?(Pa), 点探�?1","总声�?(Pa), 点探�?2"
0.055716667,-1.25E-06,-1.09E-05
0.055733333,-1.24E-06,-1.10E-05
0.05575,-1.24E-06,-1.11E-05
0.055766667,-1.23E-06,-1.12E-05
0.055783333,-1.23E-06,-1.12E-05
0.0558,-1.22E-06,-1.13E-05
0.055816667,-1.21E-06,-1.13E-05
0.055833333,-1.20E-06,-1.14E-05
0.05585,-1.19E-06,-1.14E-05
0.055866667,-1.18E-06,-1.14E-05
0.055883333,-1.17E-06,-1.14E-05
0.0559,-1.16E-06,-1.14E-05
0.055916667,-1.15E-06,-1.14E-05
0.055933333,-1.14E-06,-1.13E-05
0.05595,-1.13E-06,-1.13E-05
0.055966667,-1.12E-06,-1.12E-05
0.055983333,-1.10E-06,-1.11E-05
0.056,-1.09E-06,-1.11E-05
0.056016667,-1.08E-06,-1.10E-05
0.056033333,-1.06E-06,-1.09E-05
0.05605,-1.05E-06,-1.08E-05
0.056066667,-1.04E-06,-1.06E-05
0.056083333,-1.02E-06,-1.05E-05
0.0561,-1.01E-06,-1.04E-05
0.056116667,-9.96E-07,-1.02E-05
0.056133333,-9.83E-07,-1.00E-05
0.05615,-9.69E-07,-9.88E-06
0.056166667,-9.56E-07,-9.69E-06
0.056183333,-9.42E-07,-9.50E-06
0.0562,-9.29E-07,-9.30E-06
0.056216667,-9.16E-07,-9.09E-06
0.056233333,-9.03E-07,-8.87E-06
0.05625,-8.91E-07,-8.64E-06
0.056266667,-8.79E-07,-8.41E-06
0.056283333,-8.67E-07,-8.16E-06
0.0563,-8.55E-07,-7.91E-06
0.056316667,-8.44E-07,-7.65E-06
0.056333333,-8.34E-07,-7.38E-06
0.05635,-8.23E-07,-7.10E-06
0.056366667,-8.14E-07,-6.82E-06
0.056383333,-8.04E-07,-6.53E-06
0.0564,-7.96E-07,-6.23E-06
0.056416667,-7.87E-07,-5.93E-06
0.056433333,-7.80E-07,-5.62E-06
0.05645,-7.73E-07,-5.31E-06
0.056466667,-7.66E-07,-4.99E-06
0.056483333,-7.60E-07,-4.67E-06
0.0565,-7.55E-07,-4.34E-06
0.056516667,-7.51E-07,-4.00E-06
0.056533333,-7.47E-07,-3.67E-06
0.05655,-7.43E-07,-3.33E-06
0.056566667,-7.41E-07,-2.98E-06
0.056583333,-7.39E-07,-2.63E-06
0.0566,-7.38E-07,-2.28E-06
0.056616667,-7.37E-07,-1.93E-06
0.056633333,-7.37E-07,-1.58E-06
0.05665,-7.38E-07,-1.22E-06
0.056666667,-7.40E-07,-8.61E-07
0.056683333,-7.42E-07,-5.02E-07
0.0567,-7.45E-07,-1.43E-07
0.056716667,-7.49E-07,2.17E-07
0.056733333,-7.53E-07,5.77E-07
0.05675,-7.58E-07,9.37E-07
0.056766667,-7.64E-07,1.30E-06
0.056783333,-7.70E-07,1.65E-06
0.0568,-7.78E-07,2.01E-06
0.056816667,-7.85E-07,2.36E-06
0.056833333,-7.94E-07,2.72E-06
0.05685,-8.03E-07,3.07E-06
0.056866667,-8.13E-07,3.41E-06
0.056883333,-8.23E-07,3.76E-06
0.0569,-8.34E-07,4.10E-06
0.056916667,-8.45E-07,4.44E-06
0.056933333,-8.57E-07,4.77E-06
0.05695,-8.70E-07,5.10E-06
0.056966667,-8.83E-07,5.42E-06
0.056983333,-8.96E-07,5.74E-06
0.057,-9.10E-07,6.05E-06
0.057016667,-9.25E-07,6.36E-06
0.057033333,-9.40E-07,6.66E-06
0.05705,-9.55E-07,6.96E-06
0.057066667,-9.70E-07,7.25E-06
0.057083333,-9.86E-07,7.53E-06
0.0571,-1.00E-06,7.81E-06
0.057116667,-1.02E-06,8.07E-06
0.057133333,-1.04E-06,8.33E-06
0.05715,-1.05E-06,8.59E-06
0.057166667,-1.07E-06,8.83E-06
0.057183333,-1.09E-06,9.06E-06
0.0572,-1.10E-06,9.29E-06
0.057216667,-1.12E-06,9.51E-06
0.057233333,-1.14E-06,9.72E-06
0.05725,-1.15E-06,9.92E-06
0.057266667,-1.17E-06,1.01E-05
0.057283333,-1.19E-06,1.03E-05
0.0573,-1.21E-06,1.05E-05
0.057316667,-1.22E-06,1.06E-05
0.057333333,-1.24E-06,1.08E-05
0.05735,-1.26E-06,1.09E-05
0.057366667,-1.27E-06,1.10E-05
0.057383333,-1.29E-06,1.12E-05
0.0574,-1.30E-06,1.13E-05
0.057416667,-1.32E-06,1.14E-05
0.057433333,-1.33E-06,1.15E-05
0.05745,-1.35E-06,1.15E-05
0.057466667,-1.36E-06,1.16E-05
0.057483333,-1.37E-06,1.17E-05
0.0575,-1.38E-06,1.17E-05
0.057516667,-1.40E-06,1.17E-05
0.057533333,-1.41E-06,1.18E-05
0.05755,-1.42E-06,1.18E-05
0.057566667,-1.43E-06,1.18E-05
0.057583333,-1.43E-06,1.17E-05
0.0576,-1.44E-06,1.17E-05
0.057616667,-1.45E-06,1.17E-05
0.057633333,-1.45E-06,1.16E-05
0.05765,-1.46E-06,1.16E-05
0.057666667,-1.46E-06,1.15E-05
0.057683333,-1.47E-06,1.14E-05
0.0577,-1.47E-06,1.13E-05
0.057716667,-1.47E-06,1.12E-05
0.057733333,-1.47E-06,1.11E-05
0.05775,-1.47E-06,1.10E-05
0.057766667,-1.46E-06,1.09E-05
0.057783333,-1.46E-06,1.07E-05
0.0578,-1.45E-06,1.06E-05
0.057816667,-1.45E-06,1.04E-05
0.057833333,-1.44E-06,1.02E-05
0.05785,-1.43E-06,1.00E-05
0.057866667,-1.42E-06,9.85E-06
0.057883333,-1.41E-06,9.65E-06
0.0579,-1.40E-06,9.44E-06
0.057916667,-1.38E-06,9.22E-06
0.057933333,-1.37E-06,8.99E-06
0.05795,-1.35E-06,8.75E-06
0.057966667,-1.33E-06,8.50E-06
0.057983333,-1.31E-06,8.24E-06
0.058,-1.29E-06,7.98E-06
0.058016667,-1.26E-06,7.71E-06
0.058033333,-1.24E-06,7.43E-06
0.05805,-1.21E-06,7.15E-06
0.058066667,-1.19E-06,6.85E-06
0.058083333,-1.16E-06,6.55E-06
0.0581,-1.13E-06,6.25E-06
0.058116667,-1.09E-06,5.94E-06
0.058133333,-1.06E-06,5.62E-06
0.05815,-1.03E-06,5.30E-06
0.058166667,-9.89E-07,4.97E-06
0.058183333,-9.51E-07,4.64E-06
0.0582,-9.12E-07,4.30E-06
0.058216667,-8.71E-07,3.96E-06
0.058233333,-8.29E-07,3.62E-06
0.05825,-7.85E-07,3.27E-06
0.058266667,-7.40E-07,2.92E-06
0.058283333,-6.93E-07,2.57E-06
0.0583,-6.45E-07,2.21E-06
0.058316667,-5.96E-07,1.85E-06
0.058333333,-5.46E-07,1.49E-06
0.05835,-4.94E-07,1.13E-06
0.058366667,-4.40E-07,7.71E-07
0.058383333,-3.86E-07,4.08E-07
0.0584,-3.30E-07,4.45E-08
0.058416667,-2.74E-07,-3.19E-07
0.058433333,-2.16E-07,-6.82E-07
0.05845,-1.57E-07,-1.04E-06
0.058466667,-9.65E-08,-1.41E-06
0.058483333,-3.53E-08,-1.76E-06
0.0585,2.69E-08,-2.12E-06
0.058516667,9.01E-08,-2.48E-06
0.058533333,1.54E-07,-2.83E-06
0.05855,2.19E-07,-3.18E-06
0.058566667,2.85E-07,-3.53E-06
0.058583333,3.51E-07,-3.87E-06
0.0586,4.19E-07,-4.21E-06
0.058616667,4.87E-07,-4.55E-06
0.058633333,5.55E-07,-4.88E-06
0.05865,6.25E-07,-5.21E-06
0.058666667,6.94E-07,-5.53E-06
0.058683333,7.64E-07,-5.85E-06
0.0587,8.35E-07,-6.16E-06
0.058716667,9.06E-07,-6.46E-06
0.058733333,9.77E-07,-6.76E-06
0.05875,1.05E-06,-7.05E-06
0.058766667,1.12E-06,-7.34E-06
0.058783333,1.19E-06,-7.61E-06
0.0588,1.26E-06,-7.88E-06
0.058816667,1.34E-06,-8.15E-06
0.058833333,1.41E-06,-8.40E-06
0.05885,1.48E-06,-8.65E-06
0.058866667,1.55E-06,-8.89E-06
0.058883333,1.62E-06,-9.12E-06
0.0589,1.69E-06,-9.34E-06
0.058916667,1.76E-06,-9.55E-06
0.058933333,1.83E-06,-9.75E-06
0.05895,1.90E-06,-9.94E-06
0.058966667,1.97E-06,-1.01E-05
0.058983333,2.04E-06,-1.03E-05
0.059,2.11E-06,-1.05E-05
0.059016667,2.18E-06,-1.06E-05
0.059033333,2.24E-06,-1.08E-05
0.05905,2.31E-06,-1.09E-05
0.059066667,2.37E-06,-1.10E-05
0.059083333,2.43E-06,-1.11E-05
0.0591,2.50E-06,-1.12E-05
0.059116667,2.56E-06,-1.13E-05
0.059133333,2.62E-06,-1.14E-05
0.05915,2.68E-06,-1.15E-05
0.059166667,2.73E-06,-1.15E-05
0.059183333,2.79E-06,-1.16E-05
0.0592,2.84E-06,-1.16E-05
0.059216667,2.90E-06,-1.16E-05
0.059233333,2.95E-06,-1.16E-05
0.05925,3.00E-06,-1.16E-05
0.059266667,3.04E-06,-1.16E-05
0.059283333,3.09E-06,-1.16E-05
0.0593,3.13E-06,-1.16E-05
0.059316667,3.18E-06,-1.15E-05
0.059333333,3.22E-06,-1.15E-05
0.05935,3.25E-06,-1.14E-05
0.059366667,3.29E-06,-1.13E-05
0.059383333,3.32E-06,-1.13E-05
0.0594,3.36E-06,-1.12E-05
0.059416667,3.39E-06,-1.11E-05
0.059433333,3.41E-06,-1.09E-05
0.05945,3.44E-06,-1.08E-05
0.059466667,3.46E-06,-1.07E-05
0.059483333,3.48E-06,-1.05E-05
0.0595,3.50E-06,-1.04E-05
0.059516667,3.52E-06,-1.02E-05
0.059533333,3.53E-06,-1.00E-05
0.05955,3.54E-06,-9.82E-06
0.059566667,3.55E-06,-9.62E-06
0.059583333,3.55E-06,-9.41E-06
0.0596,3.56E-06,-9.20E-06
0.059616667,3.56E-06,-8.97E-06
0.059633333,3.56E-06,-8.74E-06
0.05965,3.55E-06,-8.49E-06
0.059666667,3.54E-06,-8.24E-06
0.059683333,3.53E-06,-7.99E-06
0.0597,3.52E-06,-7.72E-06
0.059716667,3.51E-06,-7.45E-06
0.059733333,3.49E-06,-7.17E-06
0.05975,3.47E-06,-6.88E-06
0.059766667,3.44E-06,-6.59E-06
0.059783333,3.42E-06,-6.29E-06
0.0598,3.39E-06,-5.99E-06
0.059816667,3.35E-06,-5.67E-06
0.059833333,3.32E-06,-5.36E-06
0.05985,3.28E-06,-5.04E-06
0.059866667,3.24E-06,-4.71E-06
0.059883333,3.20E-06,-4.38E-06
0.0599,3.15E-06,-4.05E-06
0.059916667,3.11E-06,-3.71E-06
0.059933333,3.06E-06,-3.37E-06
0.05995,3.00E-06,-3.03E-06
0.059966667,2.95E-06,-2.68E-06
0.059983333,2.89E-06,-2.33E-06
0.06,2.83E-06,-1.98E-06
0.060016667,2.76E-06,-1.63E-06
0.060033333,2.70E-06,-1.28E-06
0.06005,2.63E-06,-9.20E-07
0.060066667,2.56E-06,-5.65E-07
0.060083333,2.48E-06,-2.09E-07
0.0601,2.41E-06,1.47E-07
0.060116667,2.33E-06,5.02E-07
0.060133333,2.25E-06,8.56E-07
0.06015,2.17E-06,1.21E-06
0.060166667,2.08E-06,1.56E-06
0.060183333,2.00E-06,1.91E-06
0.0602,1.91E-06,2.26E-06
0.060216667,1.82E-06,2.60E-06
0.060233333,1.73E-06,2.95E-06
0.06025,1.63E-06,3.29E-06
0.060266667,1.54E-06,3.62E-06
0.060283333,1.44E-06,3.96E-06
0.0603,1.34E-06,4.28E-06
0.060316667,1.24E-06,4.61E-06
0.060333333,1.14E-06,4.93E-06
0.06035,1.03E-06,5.24E-06
0.060366667,9.27E-07,5.55E-06
0.060383333,8.21E-07,5.85E-06
0.0604,7.13E-07,6.15E-06
0.060416667,6.04E-07,6.44E-06
0.060433333,4.95E-07,6.73E-06
0.06045,3.84E-07,7.00E-06
0.060466667,2.72E-07,7.28E-06
0.060483333,1.60E-07,7.54E-06
0.0605,4.71E-08,7.79E-06
0.060516667,-6.66E-08,8.04E-06
0.060533333,-1.81E-07,8.28E-06
0.06055,-2.95E-07,8.52E-06
0.060566667,-4.10E-07,8.74E-06
0.060583333,-5.26E-07,8.95E-06
0.0606,-6.41E-07,9.16E-06
0.060616667,-7.57E-07,9.36E-06
0.060633333,-8.72E-07,9.54E-06
0.06065,-9.87E-07,9.72E-06
0.060666667,-1.10E-06,9.89E-06
0.060683333,-1.22E-06,1.00E-05
0.0607,-1.33E-06,1.02E-05
0.060716667,-1.45E-06,1.03E-05
0.060733333,-1.56E-06,1.05E-05
0.06075,-1.67E-06,1.06E-05
0.060766667,-1.78E-06,1.07E-05
0.060783333,-1.90E-06,1.08E-05
0.0608,-2.01E-06,1.09E-05
0.060816667,-2.11E-06,1.10E-05
0.060833333,-2.22E-06,1.10E-05
0.06085,-2.33E-06,1.11E-05
0.060866667,-2.44E-06,1.11E-05
0.060883333,-2.54E-06,1.11E-05
0.0609,-2.64E-06,1.12E-05
0.060916667,-2.74E-06,1.12E-05
0.060933333,-2.84E-06,1.12E-05
0.06095,-2.94E-06,1.12E-05
0.060966667,-3.04E-06,1.11E-05
0.060983333,-3.13E-06,1.11E-05
0.061,-3.22E-06,1.11E-05
0.061016667,-3.31E-06,1.10E-05
0.061033333,-3.40E-06,1.10E-05
0.06105,-3.49E-06,1.09E-05
0.061066667,-3.57E-06,1.08E-05
0.061083333,-3.65E-06,1.07E-05
0.0611,-3.73E-06,1.06E-05
0.061116667,-3.80E-06,1.05E-05
0.061133333,-3.88E-06,1.03E-05
0.06115,-3.95E-06,1.02E-05
0.061166667,-4.02E-06,1.01E-05
0.061183333,-4.08E-06,9.90E-06
0.0612,-4.14E-06,9.73E-06
0.061216667,-4.20E-06,9.55E-06
0.061233333,-4.26E-06,9.37E-06
0.06125,-4.31E-06,9.18E-06
0.061266667,-4.36E-06,8.97E-06
0.061283333,-4.41E-06,8.76E-06
0.0613,-4.45E-06,8.54E-06
0.061316667,-4.49E-06,8.31E-06
0.061333333,-4.53E-06,8.08E-06
0.06135,-4.57E-06,7.83E-06
0.061366667,-4.60E-06,7.58E-06
0.061383333,-4.62E-06,7.32E-06
0.0614,-4.65E-06,7.06E-06
0.061416667,-4.67E-06,6.79E-06
0.061433333,-4.69E-06,6.51E-06
0.06145,-4.70E-06,6.22E-06
0.061466667,-4.71E-06,5.93E-06
0.061483333,-4.72E-06,5.64E-06
0.0615,-4.72E-06,5.33E-06
0.061516667,-4.72E-06,5.03E-06
0.061533333,-4.71E-06,4.72E-06
0.06155,-4.71E-06,4.40E-06
0.061566667,-4.69E-06,4.08E-06
0.061583333,-4.68E-06,3.76E-06
0.0616,-4.66E-06,3.43E-06
0.061616667,-4.64E-06,3.10E-06
0.061633333,-4.61E-06,2.77E-06
0.06165,-4.58E-06,2.44E-06
0.061666667,-4.55E-06,2.10E-06
0.061683333,-4.51E-06,1.76E-06
0.0617,-4.47E-06,1.42E-06
0.061716667,-4.43E-06,1.08E-06
0.061733333,-4.38E-06,7.40E-07
0.06175,-4.33E-06,3.98E-07
0.061766667,-4.28E-06,5.62E-08
0.061783333,-4.22E-06,-2.86E-07
0.0618,-4.16E-06,-6.27E-07
0.061816667,-4.10E-06,-9.67E-07
0.061833333,-4.03E-06,-1.31E-06
0.06185,-3.96E-06,-1.64E-06
0.061866667,-3.89E-06,-1.98E-06
0.061883333,-3.81E-06,-2.31E-06
0.0619,-3.73E-06,-2.64E-06
0.061916667,-3.65E-06,-2.97E-06
0.061933333,-3.56E-06,-3.29E-06
0.06195,-3.48E-06,-3.62E-06
0.061966667,-3.38E-06,-3.93E-06
0.061983333,-3.29E-06,-4.24E-06
0.062,-3.19E-06,-4.55E-06
0.062016667,-3.09E-06,-4.86E-06
0.062033333,-2.99E-06,-5.15E-06
0.06205,-2.89E-06,-5.45E-06
0.062066667,-2.78E-06,-5.74E-06
0.062083333,-2.67E-06,-6.02E-06
0.0621,-2.56E-06,-6.29E-06
0.062116667,-2.45E-06,-6.56E-06
0.062133333,-2.33E-06,-6.82E-06
0.06215,-2.21E-06,-7.08E-06
0.062166667,-2.10E-06,-7.32E-06
0.062183333,-1.97E-06,-7.56E-06
0.0622,-1.85E-06,-7.80E-06
0.062216667,-1.73E-06,-8.02E-06
0.062233333,-1.60E-06,-8.24E-06
0.06225,-1.47E-06,-8.45E-06
0.062266667,-1.35E-06,-8.65E-06
0.062283333,-1.22E-06,-8.84E-06
0.0623,-1.08E-06,-9.02E-06
0.062316667,-9.52E-07,-9.19E-06
0.062333333,-8.20E-07,-9.35E-06
0.06235,-6.86E-07,-9.51E-06
0.062366667,-5.52E-07,-9.65E-06
0.062383333,-4.17E-07,-9.79E-06
0.0624,-2.81E-07,-9.91E-06
0.062416667,-1.45E-07,-1.00E-05
0.062433333,-9.43E-09,-1.01E-05
0.06245,1.27E-07,-1.02E-05
0.062466667,2.63E-07,-1.03E-05
0.062483333,3.99E-07,-1.04E-05
0.0625,5.35E-07,-1.04E-05
0.062516667,6.71E-07,-1.05E-05
0.062533333,8.06E-07,-1.05E-05
0.06255,9.41E-07,-1.06E-05
0.062566667,1.08E-06,-1.06E-05
0.062583333,1.21E-06,-1.06E-05
0.0626,1.34E-06,-1.06E-05
0.062616667,1.47E-06,-1.06E-05
0.062633333,1.60E-06,-1.06E-05
0.06265,1.73E-06,-1.05E-05
0.062666667,1.86E-06,-1.05E-05
0.062683333,1.99E-06,-1.05E-05
0.0627,2.12E-06,-1.04E-05
0.062716667,2.24E-06,-1.03E-05
0.062733333,2.36E-06,-1.02E-05
0.06275,2.48E-06,-1.01E-05
0.062766667,2.60E-06,-1.00E-05
0.062783333,2.72E-06,-9.92E-06
0.0628,2.83E-06,-9.80E-06
0.062816667,2.95E-06,-9.67E-06
0.062833333,3.06E-06,-9.53E-06
0.06285,3.17E-06,-9.38E-06
0.062866667,3.27E-06,-9.22E-06
0.062883333,3.38E-06,-9.05E-06
0.0629,3.48E-06,-8.87E-06
0.062916667,3.57E-06,-8.68E-06
0.062933333,3.67E-06,-8.48E-06
0.06295,3.76E-06,-8.28E-06
0.062966667,3.85E-06,-8.07E-06
0.062983333,3.94E-06,-7.85E-06
0.063,4.02E-06,-7.62E-06
0.063016667,4.10E-06,-7.39E-06
0.063033333,4.18E-06,-7.14E-06
0.06305,4.26E-06,-6.89E-06
0.063066667,4.33E-06,-6.64E-06
0.063083333,4.39E-06,-6.38E-06
0.0631,4.46E-06,-6.11E-06
0.063116667,4.52E-06,-5.83E-06
0.063133333,4.58E-06,-5.55E-06
0.06315,4.63E-06,-5.27E-06
0.063166667,4.68E-06,-4.98E-06
0.063183333,4.73E-06,-4.68E-06
0.0632,4.77E-06,-4.38E-06
0.063216667,4.81E-06,-4.08E-06
0.063233333,4.85E-06,-3.77E-06
0.06325,4.88E-06,-3.46E-06
0.063266667,4.90E-06,-3.15E-06
0.063283333,4.93E-06,-2.83E-06
0.0633,4.95E-06,-2.51E-06
0.063316667,4.97E-06,-2.19E-06
0.063333333,4.98E-06,-1.86E-06
0.06335,4.99E-06,-1.54E-06
0.063366667,4.99E-06,-1.21E-06
0.063383333,4.99E-06,-8.84E-07
0.0634,4.99E-06,-5.56E-07
0.063416667,4.98E-06,-2.27E-07
0.063433333,4.97E-06,1.01E-07
0.06345,4.96E-06,4.29E-07
0.063466667,4.94E-06,7.57E-07
0.063483333,4.92E-06,1.08E-06
0.0635,4.89E-06,1.41E-06
0.063516667,4.86E-06,1.73E-06
0.063533333,4.83E-06,2.05E-06
0.06355,4.79E-06,2.37E-06
0.063566667,4.75E-06,2.69E-06
0.063583333,4.70E-06,3.00E-06
0.0636,4.65E-06,3.31E-06
0.063616667,4.60E-06,3.62E-06
0.063633333,4.54E-06,3.92E-06
0.06365,4.48E-06,4.22E-06
0.063666667,4.42E-06,4.52E-06
0.063683333,4.36E-06,4.81E-06
0.0637,4.29E-06,5.09E-06
0.063716667,4.21E-06,5.37E-06
0.063733333,4.14E-06,5.64E-06
0.06375,4.06E-06,5.91E-06
0.063766667,3.97E-06,6.17E-06
0.063783333,3.89E-06,6.43E-06
0.0638,3.80E-06,6.68E-06
0.063816667,3.71E-06,6.92E-06
0.063833333,3.61E-06,7.15E-06
0.06385,3.52E-06,7.38E-06
0.063866667,3.42E-06,7.60E-06
0.063883333,3.31E-06,7.81E-06
0.0639,3.21E-06,8.01E-06
0.063916667,3.10E-06,8.21E-06
0.063933333,2.99E-06,8.40E-06
0.06395,2.88E-06,8.58E-06
0.063966667,2.77E-06,8.75E-06
0.063983333,2.65E-06,8.91E-06
0.064,2.53E-06,9.06E-06
0.064016667,2.41E-06,9.20E-06
0.064033333,2.29E-06,9.33E-06
0.06405,2.17E-06,9.46E-06
0.064066667,2.04E-06,9.57E-06
0.064083333,1.91E-06,9.68E-06
0.0641,1.79E-06,9.77E-06
0.064116667,1.66E-06,9.86E-06
0.064133333,1.53E-06,9.93E-06
0.06415,1.39E-06,9.99E-06
0.064166667,1.26E-06,1.00E-05
0.064183333,1.13E-06,1.01E-05
0.0642,9.94E-07,1.01E-05
0.064216667,8.60E-07,1.02E-05
0.064233333,7.24E-07,1.02E-05
0.06425,5.89E-07,1.02E-05
0.064266667,4.53E-07,1.02E-05
0.064283333,3.17E-07,1.01E-05
0.0643,1.80E-07,1.01E-05
0.064316667,4.42E-08,1.01E-05
0.064333333,-9.18E-08,1.00E-05
0.06435,-2.28E-07,9.97E-06
0.064366667,-3.63E-07,9.91E-06
0.064383333,-4.98E-07,9.83E-06
0.0644,-6.32E-07,9.74E-06
0.064416667,-7.66E-07,9.64E-06
0.064433333,-8.99E-07,9.53E-06
0.06445,-1.03E-06,9.42E-06
0.064466667,-1.16E-06,9.29E-06
0.064483333,-1.29E-06,9.16E-06
0.0645,-1.42E-06,9.01E-06
0.064516667,-1.55E-06,8.86E-06
0.064533333,-1.67E-06,8.69E-06
0.06455,-1.80E-06,8.52E-06
0.064566667,-1.92E-06,8.34E-06
0.064583333,-2.04E-06,8.15E-06
0.0646,-2.16E-06,7.96E-06
0.064616667,-2.28E-06,7.75E-06
0.064633333,-2.39E-06,7.54E-06
0.06465,-2.51E-06,7.32E-06
0.064666667,-2.62E-06,7.10E-06
0.064683333,-2.73E-06,6.86E-06
0.0647,-2.83E-06,6.62E-06
0.064716667,-2.94E-06,6.37E-06
0.064733333,-3.04E-06,6.12E-06
0.06475,-3.14E-06,5.86E-06
0.064766667,-3.23E-06,5.59E-06
0.064783333,-3.33E-06,5.32E-06
0.0648,-3.42E-06,5.05E-06
0.064816667,-3.51E-06,4.76E-06
0.064833333,-3.59E-06,4.48E-06
0.06485,-3.67E-06,4.19E-06
0.064866667,-3.75E-06,3.89E-06
0.064883333,-3.83E-06,3.60E-06
0.0649,-3.90E-06,3.29E-06
0.064916667,-3.97E-06,2.99E-06
0.064933333,-4.03E-06,2.68E-06
0.06495,-4.10E-06,2.37E-06
0.064966667,-4.15E-06,2.06E-06
0.064983333,-4.21E-06,1.74E-06
0.065,-4.26E-06,1.42E-06
0.065016667,-4.31E-06,1.11E-06
0.065033333,-4.36E-06,7.88E-07
0.06505,-4.40E-06,4.68E-07
0.065066667,-4.43E-06,1.48E-07
0.065083333,-4.47E-06,-1.71E-07
0.0651,-4.50E-06,-4.91E-07
0.065116667,-4.53E-06,-8.10E-07
0.065133333,-4.55E-06,-1.13E-06
0.06515,-4.57E-06,-1.44E-06
0.065166667,-4.58E-06,-1.76E-06
0.065183333,-4.60E-06,-2.07E-06
0.0652,-4.61E-06,-2.39E-06
0.065216667,-4.61E-06,-2.69E-06
0.065233333,-4.61E-06,-3.00E-06
0.06525,-4.61E-06,-3.30E-06
0.065266667,-4.60E-06,-3.60E-06
0.065283333,-4.59E-06,-3.90E-06
0.0653,-4.58E-06,-4.19E-06
0.065316667,-4.56E-06,-4.48E-06
0.065333333,-4.54E-06,-4.76E-06
0.06535,-4.51E-06,-5.04E-06
0.065366667,-4.49E-06,-5.31E-06
0.065383333,-4.45E-06,-5.57E-06
0.0654,-4.42E-06,-5.84E-06
0.065416667,-4.38E-06,-6.09E-06
0.065433333,-4.34E-06,-6.34E-06
0.06545,-4.29E-06,-6.58E-06
0.065466667,-4.24E-06,-6.82E-06
0.065483333,-4.19E-06,-7.05E-06
0.0655,-4.13E-06,-7.27E-06
0.065516667,-4.08E-06,-7.48E-06
0.065533333,-4.01E-06,-7.69E-06
0.06555,-3.95E-06,-7.89E-06
0.065566667,-3.88E-06,-8.08E-06
0.065583333,-3.81E-06,-8.26E-06
0.0656,-3.74E-06,-8.44E-06
0.065616667,-3.66E-06,-8.60E-06
0.065633333,-3.58E-06,-8.76E-06
0.06565,-3.50E-06,-8.91E-06
0.065666667,-3.41E-06,-9.04E-06
0.065683333,-3.33E-06,-9.17E-06
0.0657,-3.24E-06,-9.29E-06
0.065716667,-3.14E-06,-9.40E-06
0.065733333,-3.05E-06,-9.51E-06
0.06575,-2.95E-06,-9.60E-06
0.065766667,-2.86E-06,-9.68E-06
0.065783333,-2.75E-06,-9.75E-06
0.0658,-2.65E-06,-9.81E-06
0.065816667,-2.55E-06,-9.86E-06
0.065833333,-2.44E-06,-9.91E-06
0.06585,-2.33E-06,-9.94E-06
0.065866667,-2.22E-06,-9.96E-06
0.065883333,-2.11E-06,-9.97E-06
0.0659,-2.00E-06,-9.97E-06
0.065916667,-1.89E-06,-9.97E-06
0.065933333,-1.77E-06,-9.95E-06
0.06595,-1.65E-06,-9.92E-06
0.065966667,-1.54E-06,-9.88E-06
0.065983333,-1.42E-06,-9.83E-06
0.066,-1.30E-06,-9.77E-06
0.066016667,-1.18E-06,-9.70E-06
0.066033333,-1.06E-06,-9.62E-06
0.06605,-9.40E-07,-9.54E-06
0.066066667,-8.19E-07,-9.44E-06
0.066083333,-6.98E-07,-9.33E-06
0.0661,-5.76E-07,-9.21E-06
0.066116667,-4.55E-07,-9.09E-06
0.066133333,-3.33E-07,-8.95E-06
0.06615,-2.12E-07,-8.81E-06
0.066166667,-9.04E-08,-8.66E-06
0.066183333,3.06E-08,-8.49E-06
0.0662,1.51E-07,-8.32E-06
0.066216667,2.71E-07,-8.14E-06
0.066233333,3.91E-07,-7.96E-06
0.06625,5.10E-07,-7.76E-06
0.066266667,6.28E-07,-7.56E-06
0.066283333,7.45E-07,-7.35E-06
0.0663,8.61E-07,-7.13E-06
0.066316667,9.76E-07,-6.90E-06
0.066333333,1.09E-06,-6.67E-06
0.06635,1.20E-06,-6.43E-06
0.066366667,1.31E-06,-6.18E-06
0.066383333,1.42E-06,-5.93E-06
0.0664,1.53E-06,-5.67E-06
0.066416667,1.64E-06,-5.41E-06
0.066433333,1.74E-06,-5.14E-06
0.06645,1.85E-06,-4.87E-06
0.066466667,1.95E-06,-4.59E-06
0.066483333,2.05E-06,-4.30E-06
0.0665,2.14E-06,-4.01E-06
0.066516667,2.24E-06,-3.72E-06
0.066533333,2.33E-06,-3.42E-06
0.06655,2.42E-06,-3.12E-06
0.066566667,2.51E-06,-2.82E-06
0.066583333,2.60E-06,-2.52E-06
0.0666,2.68E-06,-2.21E-06
0.066616667,2.76E-06,-1.90E-06
0.066633333,2.84E-06,-1.58E-06
0.06665,2.92E-06,-1.27E-06
0.066666667,2.99E-06,-9.54E-07
0.066683333,3.06E-06,-6.37E-07
0.0667,3.13E-06,-3.20E-07
0.066716667,3.20E-06,-1.93E-09
0.066733333,3.26E-06,3.16E-07
0.06675,3.32E-06,6.33E-07
0.066766667,3.37E-06,9.50E-07
0.066783333,3.43E-06,1.27E-06
0.0668,3.48E-06,1.58E-06
0.066816667,3.52E-06,1.89E-06
0.066833333,3.57E-06,2.20E-06
